Header_Length,Protocol Type,Time_To_Live,Rate,syn_flag_number,rst_flag_number,ack_flag_number,ack_count,syn_count,rst_count,Telnet,TCP,UDP,DHCP,ARP,IPv,LLC,Tot sum,Min,Max,AVG,Tot size,IAT,Label
8.0,17,64.0,3.319172609,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.5018646,0
8.0,17,64.0,1.660782219,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.602232718,0
7.2,17,57.6,3.071799388,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.325605488,0
8.0,17,64.0,3.318408435,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.301359701,0
8.0,17,64.0,2.484407828,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.402510405,0
7.2,17,57.6,3.001715735,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.333187604,0
8.0,17,64.0,2.486811192,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502526402,0
7.2,17,57.6,2.488231294,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.502179289,0
8.0,17,64.0,1.994119343,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.601975989,0
8.0,17,64.0,2.488809772,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.4018929,0
8.0,17,62.5,3.285425268,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2160,90,342,216.0,216.0,0.305980301,0
8.0,17,64.0,1.660969263,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.602123499,0
8.0,17,64.0,1.992337041,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.602409697,0
8.0,17,64.0,1.992094986,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.602378392,0
8.0,17,64.0,2.082298651,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.480336213,0
8.0,17,64.0,3.315795045,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.402054405,0
7.2,17,57.6,2.292663462,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.536511803,0
8.0,17,64.0,1.990951936,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502384281,0
7.2,17,57.6,2.485899882,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.402441597,0
8.0,17,64.0,2.489357935,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502006102,0
8.0,17,64.0,2.486173662,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.402224517,0
8.0,17,64.0,2.488145239,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.401905799,0
8.0,17,64.0,2.487729957,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502304697,0
8.0,17,64.0,2.488291373,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502276492,0
8.0,17,64.0,2.487398155,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.4020437,0
8.0,17,64.0,2.487818344,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.402129412,0
8.0,17,64.0,1.453441859,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.688110614,0
8.0,17,64.0,2.837364887,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.452722192,0
8.0,17,64.0,2.490739976,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.402221394,0
7.2,17,57.6,3.317048759,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.301655889,0
6.4,17,51.2,2.016976479,0.0,0.0,0.0,0,0,0,0.0,0.0,0.8,0.8,0.2,0.8,0.8,2820,42,342,282.0,282.0,0.501919699,0
8.0,17,64.0,2.48863685,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.5024441,0
8.0,17,64.0,2.983788829,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1026,342,342,342.0,342.0,0.335158666,0
8.0,17,64.0,1.990657875,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502535391,0
8.0,17,64.0,2.584912441,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.487055087,0
8.0,17,64.0,2.487010256,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1710,342,342,342.0,342.0,0.402256012,0
8.0,17,64.0,3.315440946,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.401995802,0
8.0,17,64.0,2.489937529,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.401721096,0
8.0,17,64.0,1.991319445,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502367997,0
7.2,17,57.6,2.527239973,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.395691681,0
7.2,17,57.6,3.286466062,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.350715208,0
8.0,17,64.0,1.991244477,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502223706,0
8.0,17,64.0,2.488335955,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502330399,0
8.0,17,64.0,3.321176628,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.488037515,0
8.0,17,64.0,2.487578282,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502365613,0
8.0,17,64.0,2.488541465,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.401944113,0
8.0,17,64.0,1.991175942,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502215791,0
8.0,17,64.0,2.487953962,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502311802,0
8.0,17,64.0,1.662163352,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.601697493,0
6.4,17,51.2,2.279649699,0.0,0.0,0.0,0,0,0,0.0,0.0,0.8,0.8,0.2,0.8,0.8,2820,42,342,282.0,282.0,0.538852906,0
8.0,17,64.0,1.991516489,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502208304,0
8.0,17,64.0,2.48774604,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.538969707,0
8.0,17,64.0,2.487795619,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502277684,0
6.4,17,51.2,2.937338039,0.0,0.0,0.0,0,0,0,0.0,0.0,0.8,0.8,0.2,0.8,0.8,2820,42,342,282.0,282.0,0.346589494,0
8.0,17,64.0,1.660172645,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.602433395,0
8.0,17,64.0,2.507859663,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.9,0.0,1.0,1.0,3168,90,342,316.8,316.8,0.398854995,0
8.0,17,62.6,3.30321332,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.7,0.0,1.0,1.0,2664,90,342,266.4,266.4,0.365398312,0
8.0,17,64.0,2.488247383,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.50223062,0
8.0,17,64.0,3.31829607,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.401691198,0
8.0,17,64.0,2706.875766,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,684,342,342,342.0,342.0,0.00048852,0
7.2,17,57.6,1.680393762,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.695423794,0
8.0,17,64.0,2.487723022,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502265596,0
8.0,17,64.0,2.854695181,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.350302005,0
8.0,17,64.0,2.884040147,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.34696312,0
8.0,17,64.0,1.659751865,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.602601409,0
6.4,17,51.2,2.76722612,0.0,0.0,0.0,0,0,0,0.0,0.0,0.8,0.8,0.2,0.8,0.8,2820,42,342,282.0,282.0,0.483800817,0
5.6,17,62.7,4.975178694,0.0,0.0,0.0,0,0,0,0.0,0.0,0.7,0.6,0.0,1.0,1.0,2456,90,342,245.6,245.6,0.23202889,0
7.2,17,57.6,2.941134934,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.440454793,0
7.2,17,57.6,1.687548397,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.602577901,0
7.2,17,57.6,1.457539807,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.786468601,0
8.0,17,64.0,3.315875258,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.3016608,0
8.0,17,64.0,1.992889312,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.501896405,0
8.0,17,64.0,2.489228517,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.401808095,0
8.0,17,64.0,1.660345158,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.652102113,0
8.0,17,64.0,1.994849391,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1368,342,342,342.0,342.0,0.501629233,0
8.0,17,64.0,3.25325785,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.507833481,0
7.2,17,57.6,2.613689594,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.402362919,0
7.2,17,57.6,2.349309496,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.42583468,0
7.2,17,64.0,2.536716982,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.0,1.0,1.0,3196,118,342,319.6,319.6,0.394362497,0
8.0,17,64.0,3.315611303,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.30162611,0
8.0,17,63.0,2.4893996,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.8,0.0,1.0,1.0,2916,90,342,291.6,291.6,0.602208591,0
7.2,17,57.6,2.530080226,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.495598888,0
7.2,17,57.6,1.660444936,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.602248812,0
7.2,17,57.6,3.254330374,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.407687497,0
8.0,17,64.0,1.99154864,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502215099,0
8.0,17,64.0,2.487227494,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.402056289,0
8.0,17,64.0,2.606384222,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.383701181,0
7.2,17,57.6,2.652504307,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.377181506,0
8.0,17,64.0,2.488026868,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502506113,0
8.0,17,64.0,2.488171217,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502386904,0
8.0,17,64.0,1.660149186,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.613389707,0
8.0,17,64.0,1.916311591,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.521874404,0
8.0,17,64.0,2.487411284,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502577686,0
8.0,17,64.0,2.487387092,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502364993,0
8.0,17,64.0,2.487442115,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.402089596,0
7.2,17,57.6,2.439152386,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.502180696,0
8.0,17,64.0,1.660392877,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.702607012,0
8.0,17,64.0,2.488225094,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502244997,0
8.0,17,64.0,2.489851947,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.401911306,0
8.0,17,64.0,1.99187872,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.602448797,0
7.2,17,57.6,2.018934442,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.502893901,0
6.4,17,51.2,2.492247201,0.0,0.0,0.0,0,0,0,0.0,0.0,0.8,0.8,0.2,0.8,0.8,2820,42,342,282.0,282.0,0.501610804,0
8.0,17,64.0,3.316706719,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.301504397,0
8.4,17,57.6,1.540551453,0.0,0.1,0.0,0,0,1,0.0,0.1,0.8,0.8,0.1,0.9,0.9,2832,42,342,283.2,283.2,0.649254799,0
7.2,17,57.6,2.285732596,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.537834597,0
8.0,17,64.0,2.487825132,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.401990199,0
7.2,17,57.6,1.988619134,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.545104814,0
8.0,17,64.0,2.487931087,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.401953411,0
5.6,17,57.6,2.86850133,0.0,0.0,0.0,0,0,0,0.0,0.0,0.7,0.7,0.1,0.9,0.9,2632,42,342,263.2,263.2,0.448954391,0
7.2,17,57.6,1.725637444,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.579581118,0
8.0,17,64.0,3.31636239,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.301692605,0
8.0,17,64.0,1.987384953,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.503754187,0
8.0,17,64.0,1.993516361,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.602286983,0
8.0,17,64.0,2.483798888,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502953601,0
8.0,17,64.0,1.991765591,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.60253861,0
8.0,17,64.0,1.990926514,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502297401,0
6.4,17,51.2,2.521179771,0.0,0.0,0.0,0,0,0,0.0,0.0,0.8,0.8,0.2,0.8,0.8,2820,42,342,282.0,282.0,0.418426609,0
8.0,17,64.0,2.487081485,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.402115202,0
8.0,17,64.0,1.991481691,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.602455902,0
8.0,17,64.0,3.317780551,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.301439214,0
8.0,17,64.0,1.660214768,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.702671313,0
7.2,17,57.6,1.552036102,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.644464898,0
8.0,17,64.0,1984.060549,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,684,342,342,342.0,342.0,0.000934005,0
8.0,17,64.0,2.487143279,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.486342096,0
7.2,17,57.6,2.115932808,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.472753096,0
8.0,17,64.0,3.316811107,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.5019943,0
8.0,17,64.0,2.591673976,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.486295199,0
8.0,17,64.0,1.66081339,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.602229905,0
7.0,17,56.0,2.656450145,0.0,0.0,0.0,0,0,0,0.0,0.0,0.875,0.875,0.125,0.875,0.875,2436,42,342,304.5,304.5,0.38707599,0
8.0,17,64.0,1.990968191,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.602582383,0
7.2,17,57.6,1.991024898,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.502500987,0
7.2,17,57.6,1.958693156,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.510836291,0
8.0,17,64.0,3.31846882,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.401641893,0
8.0,17,64.0,2.488286502,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.401949191,0
8.0,17,64.0,2.48880859,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.443772388,0
4.0,17,51.2,7.196931454,0.0,0.0,0.0,0,0,0,0.0,0.0,0.5,0.5,0.2,0.8,0.8,2088,42,342,208.8,208.8,0.239386988,0
7.2,17,56.7,3.316207426,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.7,0.1,0.9,0.9,2616,42,342,261.6,261.6,0.304115987,0
8.0,17,64.0,1.990905629,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502470183,0
7.2,17,57.6,3.313199901,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.394576311,0
8.0,17,62.0,1.977029655,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2160,90,342,216.0,216.0,0.522617412,0
8.0,17,64.0,2.489284803,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.401818991,0
8.0,17,64.0,3.314517919,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.402085114,0
7.2,17,57.6,2.368429686,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.522809601,0
8.0,17,64.0,1.990672047,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.602749705,0
8.0,17,64.0,2.488038232,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.401998496,0
6.4,17,51.2,2.629148334,0.0,0.0,0.0,0,0,0,0.0,0.0,0.8,0.8,0.2,0.8,0.8,2820,42,342,282.0,282.0,0.380564094,0
8.0,17,64.0,2.488073359,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502279592,0
8.0,17,64.0,2.485296984,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.402692389,0
8.0,17,64.0,1.991583912,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502133512,0
8.0,17,64.0,2.489475103,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.4019068,0
6.4,17,64.0,3.316661608,0.0,0.0,0.0,0,0,0,0.0,0.0,0.8,0.8,0.0,1.0,1.0,2932,98,342,293.2,293.2,0.301621294,0
8.0,17,64.0,1.960646314,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.610550785,0
8.0,17,64.0,1.989900823,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502561498,0
7.2,17,57.6,2.656254196,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.376469994,0
7.2,17,57.6,1.656601456,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.623203206,0
7.2,17,57.6,3.313663471,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.402093697,0
8.0,17,64.0,1.660519942,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.602254701,0
8.0,17,64.0,1.661657559,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.601954198,0
8.0,17,64.0,1.990692266,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502359819,0
8.0,17,64.0,1.993313237,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.601992798,0
8.0,17,64.0,1.66028949,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.602312613,0
8.0,17,64.0,1.990980477,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502354813,0
8.0,17,64.0,2.488096236,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.502328706,0
